"Articele Code",Name,Price,Unit
STM02109,"NATIONAL SHIELD THERMAL-WHITE",274.00,DRUM
STM02108,"NATIONAL SHIELD THERMAL-OFF WHITE",57.00,GALLON
STM02110,"NATIONAL SHIELD THERMAL-OFF WHITE",274.00,DRUM
STM02091,"NATIONAL SHIELD TEX PRIMER-WHITE",23.25,GALLON
STM02093,"NATIONAL SHIELD TEX PRIMER-WHITE",105.00,DRUM
STM02092,"NATIONAL SHIELD TEX PRIMER-OFF WHITE",23.25,GALLON
STM02094,"NATIONAL SHIELD TEX PRIMER-OFF WHITE",105.00,DRUM
STM02103,"NATIONAL SHIELD TEX MEDIUM-WHITE",45.25,GALLON
STM02105,"NATIONAL SHIELD TEX MEDIUM-WHITE",217.00,DRUM
STM02104,"NATIONAL SHIELD TEX MEDIUM-OFF WHITE",45.25,GALLON
STM02106,"NATIONAL SHIELD TEX MEDIUM-OFF WHITE",217.00,DRUM
STM02099,"NATIONAL SHIELD TEX FINE-WHITE",48.50,GALLON
STM02101,"NATIONAL SHIELD TEX FINE-WHITE",232.00,DRUM
STM02100,"NATIONAL SHIELD TEX FINE-OFF WHITE",48.50,GALLON
STM02102,"NATIONAL SHIELD TEX FINE-OFF WHITE",232.00,DRUM
STM02030,"NATIONAL SHIELD EXTERIOR FILLER-WHITE",23.25,GALLON
STM02031,"NATIONAL SHIELD EXTERIOR FILLER-WHITE",105.00,DRUM
STM02095,"NATIONAL SHIELD ALKALI RESISTANT PRIMER-WHITE",19.00,GALLON
STM02097,"NATIONAL SHIELD ALKALI RESISTANT PRIMER-WHITE",84.25,DRUM
STM02096,"NATIONAL SHIELD ALKALI RESISTANT PRIMER OFF -WHITE",19.00,GALLON
STM02098,"NATIONAL SHIELD ALKALI RESISTANT PRIMER OFF -WHITE",84.25,DRUM
STM02079,"NATIONAL ROAD MARKER-YELLOW",44.25,GALLON
STM02082,"NATIONAL ROAD MARKER-YELLOW",211.00,DRUM
STM02077,"NATIONAL ROAD MARKER-WHITE",40.00,GALLON
STM02080,"NATIONAL ROAD MARKER-WHITE",190.00,DRUM
STM02078,"NATIONAL ROAD MARKER-BLACK",40.00,GALLON
STM02081,"NATIONAL ROAD MARKER-BLACK",190.00,DRUM
STM02044,"NATIONAL RED OXIDE PRIMER",88.50,BOX
STM02045,"NATIONAL RED OXIDE PRIMER",25.25,GALLON
STM02046,"NATIONAL RED OXIDE PRIMER",116.00,DRUM
STM02057,"NATIONAL PVA PRIMER WHITE FOR MASONRY-WHITE",88.50,BOX
STM02058,"NATIONAL PVA PRIMER WHITE FOR MASONRY-WHITE",61.00,DRUM
STM02053,"NATIONAL POLYDEX (WATER PROOFING)-WHITE",34.75,GALLON
STM02055,"NATIONAL POLYDEX (WATER PROOFING)-WHITE",164.00,DRUM
STM02054,"NATIONAL POLYDEX (WATER PROOFING)-OFF WHITE",34.75,GALLON
STM02056,"NATIONAL POLYDEX (WATER PROOFING)-OFF WHITE",164.00,DRUM
STM01996,"NATIONAL PLASTIC EMULSION-WHITE",88.50,BOX
STM01998,"NATIONAL PLASTIC EMULSION-WHITE",65.25,DRUM
STM01997,"NATIONAL PLASTIC EMULSION-OFF WHITE",88.50,BOX
STM01999,"NATIONAL PLASTIC EMULSION-OFF WHITE",65.25,DRUM
STM02123,"NATIONAL PAINTS NP-40 ",158.00,BOX
STM02000,"NATIONAL MATT EMULSION-WHITE",66.50,BOX
STM02001,"NATIONAL MATT EMULSION-WHITE",29.50,GALLON
STM02002,"NATIONAL MATT EMULSION-WHITE",139.00,DRUM
STM02003,"NATIONAL MATT EMULSION-OFF WHITE",66.50,BOX
STM02004,"NATIONAL MATT EMULSION-OFF WHITE",29.50,GALLON
STM02005,"NATIONAL MATT EMULSION-OFF WHITE",139.00,DRUM
STM02088,"NATIONAL INTUMESCENT PAINT W.B.",42.25,LITRE
STM02089,"NATIONAL INTUMESCENT PAINT W.B.",150.00,GALLON
STM02090,"NATIONAL INTUMESCENT PAINT W.B.",737.00,DRUM
STM02085,"NATIONAL INTUMESCENT PAINT S.B.",42.25,LITRE
STM02086,"NATIONAL INTUMESCENT PAINT S.B.",150.00,GALLON
STM02087,"NATIONAL INTUMESCENT PAINT S.B.",737.00,DRUM
STM01988,"NATIONAL GUARD PRIMER FOR CEMENT-CLEAR",211.00,DRUM
STM01986,"NATIONAL GUARD PRIMER FOR CEMENT-CLEAR",116.00,BOX
STM01987,"NATIONAL GUARD PRIMER FOR CEMENT-CLEAR",44.25,GALLON
STM02059,"NATIONAL GUARD EPOXY FLOORING TOPCOAT-WHITE",65.25,GALLON
STM02061,"NATIONAL GUARD EPOXY FLOORING TOPCOAT-WHITE",316.00,DRUM
STM02060,"NATIONAL GUARD EPOXY FLOORING TOPCOAT-OFF WHITE",65.25,GALLON
STM02062,"NATIONAL GUARD EPOXY FLOORING TOPCOAT-OFF WHITE",316.00,DRUM
STM02066,"NATIONAL GUARD EPOXY FLOORING TOPCOAT S.F-WHITE",86.50,GALLON
STM02069,"NATIONAL GUARD EPOXY FLOORING TOPCOAT S.F-WHITE",421.00,DRUM
STM02067,"NATIONAL GUARD EPOXY FLOORING TOPCOAT S.F-OFF WHITE",86.50,GALLON
STM02070,"NATIONAL GUARD EPOXY FLOORING TOPCOAT S.F-OFF WHITE",421.00,DRUM
STM02065,"NATIONAL GUARD EPOXY FLOORING TOPCOAT S.F-CLEAR",86.50,GALLON
STM02068,"NATIONAL GUARD EPOXY FLOORING TOPCOAT S.F-CLEAR",421.00,DRUM
STM02063,"NATIONAL GUARD EPOXY FLOORING PRIMER S.F.",86.50,GALLON
STM02064,"NATIONAL GUARD EPOXY FLOORING PRIMER S.F.",421.00,DRUM
STM02071,"NATIONAL GUARD EPOXY FILLER S.F-GREY",97.00,GALLON
STM02072,"NATIONAL GUARD EPOXY FILLER S.F-GREY",474.00,DRUM
STM02036,"NATIONAL GRAFFIO - DECOR (TEXTURED COATING)-WHITE",22.25,GALLON
STM02038,"NATIONAL GRAFFIO - DECOR (TEXTURED COATING)-WHITE",100.00,DRUM
STM02037,"NATIONAL GRAFFIO - DECOR (TEXTURED COATING)-OFF WHITE",22.25,GALLON
STM02039,"NATIONAL GRAFFIO - DECOR (TEXTURED COATING)-OFF WHITE",100.00,DRUM
STM02083,"NATIONAL FIRE RETARDANT VARNISH (WATER BASED - TWO COMPONENT)",184.00,GALLON
STM02084,"NATIONAL FIRE RETARDANT VARNISH (WATER BASED - TWO COMPONENT)",895.00,DRUM
STM02012,"NATIONAL EGGSHELL EMULSION SILK-WHITE",69.50,BOX
STM02014,"NATIONAL EGGSHELL EMULSION SILK-WHITE",37.00,GALLON
STM02016,"NATIONAL EGGSHELL EMULSION SILK-WHITE",175.00,DRUM
STM02013,"NATIONAL EGGSHELL EMULSION SILK-OFF WHITE",69.50,BOX
STM02015,"NATIONAL EGGSHELL EMULSION SILK-OFF WHITE",37.00,GALLON
STM02017,"NATIONAL EGGSHELL EMULSION SILK-OFF WHITE",175.00,DRUM
STM02006,"NATIONAL EGGSHELL EMULSION MATT-WHITE",69.50,BOX
STM02008,"NATIONAL EGGSHELL EMULSION MATT-WHITE",34.75,GALLON
STM02010,"NATIONAL EGGSHELL EMULSION MATT-WHITE",164.00,DRUM
STM02007,"NATIONAL EGGSHELL EMULSION MATT-OFF WHITE",69.50,BOX
STM02009,"NATIONAL EGGSHELL EMULSION MATT-OFF WHITE",34.75,GALLON
STM02011,"NATIONAL EGGSHELL EMULSION MATT-OFF WHITE",164.00,DRUM
STM01989,"NATIONAL ALUMINIUM PAINT",75.75,BOX
STM01990,"NATIONAL ALUMINIUM PAINT",45.25,GALLON
STM01991,"NATIONAL ALUMINIUM PAINT",211.00,DRUM
STM02073,"NATIONAL ALIPHATIC POLYURETHANE H.B-WHITE",90.50,GALLON
STM02075,"NATIONAL ALIPHATIC POLYURETHANE H.B-WHITE",442.00,DRUM
STM02074,"NATIONAL ALIPHATIC POLYURETHANE H.B-OFF WHITE",90.50,GALLON
STM02076,"NATIONAL ALIPHATIC POLYURETHANE H.B-OFF WHITE",442.00,DRUM
STM01992,"NATIONAL ACRYLIC PRIMER (W.B.)-WHITE",18.00,GALLON
STM01993,"NATIONAL ACRYLIC PRIMER (W.B.)-WHITE",80.00,DRUM
STM00029,"NAIL WASHER 3 x 20",117.00,BOX
STM00553,"Mud Knife 6''",41.75,DOZEN
STM00818,"MONKEY PLIER 10"" UKEN",28.75,PCS
STM01841,"MITRE SAW 172551",499.00,PCS
STM00857,"MINI HACKSAW FRAME 6"" UKEN",11.00,PCS
STM00379,"MINI FIX 75 & 8 - 16 PVC WHEEL SPACER 'SEIFERT'",97.50,BAG
STM00378,"MINI FIX 60 & 4 - 18 PVC WHEEL SPACER 'SEIFERT'",85.75,BAG
STM00377,"MINI FIX 50 & 8 - 16 PVC WHEEL SPACER 'SEIFERT'",59.75,BAG
STM00376,"MINI FIX 40 & 12 - 16 PVC WHEEL SPACER 'SEIFERT'",45.50,BAG
STM00375,"MINI FIX 30 & 14 - 20 PVC WHEEL SPACER 'SEIFERT'",65.00,BAG
STM00374,"MINI FIX 25 & 6 - 12 PVC WHEEL SPACER 'SEIFERT' ",46.75,BAG
STM01687,"MINI BOLT CUTTER TOPEX",15.00,PCS
STM00471,"MINERAL SURFACED BITUMINOUS WATERPROOFING MEMBRANE 1M x 10M x 4MM ROLL BITUPLUS G4140 GREY - GRANULATED MEMBRANE POLYBIT",181.00,ROLL
STM01842,"METER SAW 172555",845.00,PCS
STM00853,"METAL KNIFE - POCKET TYPE UKEN",9.25,PCS
STM00687,"MECHANIC HAMMER 500G WOOD HANDLE UKEN ",11.00,PCS
STM00688,"MECHANIC HAMMER 1000G WOOD HANDLE UKEN ",17.00,PCS
STM00628,"MEASURING TAPE CLOSE TYPE FIBER 50 MTR-13MM UKEN ",52.00,PCS
STM00627,"MEASURING TAPE CLOSE TYPE FIBER 30 MTR-13MM UKEN ",35.75,PCS
STM00626,"MEASURING TAPE CLOSE TYPE FIBER 20 MTR-13MM UKEN",31.25,PCS
STM00624,"MEASURING TAPE 7.5MTR (25MM) CHROME  UKEN",15.75,PCS
STM00039,"MEASURING TAPE 7.5M",87.25,BOX
STM00551,"Measuring Tape 5m/25mm",104.00,DOZEN
STM00038,"MEASURING TAPE 5M",54.75,BOX
STM00630,"MEASURING TAPE 50 MTR OPEN BODY UKEN",54.75,PCS
STM00623,"MEASURING TAPE 5 MTR (25MM)CHROME UKEN ",9.25,PCS
STM00622,"MEASURING TAPE 5 MTR (19MM)CHROME UKEN ",7.25,PCS
STM00037,"MEASURING TAPE 3M",36.50,BOX
STM00629,"MEASURING TAPE 30 MTR OPEN BODY UKEN",46.75,PCS
STM00621,"MEASURING TAPE 3 MTR (16MM) CHROME UKEN",6.50,PCS
STM00040,"MEASURING TAPE 10M",112.00,BOX
STM01752,"Measuring tape",27.75,PCS
STM00602,"MDF PLAIN 1220 x 2440 x 9MM - RAYONG",2000.00,BUNDLE
STM00579,"MDF PLAIN 1220 x 2440 x 9MM - DONGWHA",2110.00,BUNDLE
STM00601,"MDF PLAIN 1220 x 2440 x 6MM - RAYONG",1345.00,BUNDLE
STM00600,"MDF PLAIN 1220 x 2440 x 3MM - RAYONG",874.00,BUNDLE
STM00606,"MDF PLAIN 1220 x 2440 x 25MM - RAYONG",3800.00,BUNDLE
STM00582,"MDF PLAIN 1220 x 2440 x 25MM - DONGWHA",3890.00,BUNDLE
STM00605,"MDF PLAIN 1220 x 2440 x 18MM - RAYONG",3860.00,BUNDLE
STM00581,"MDF PLAIN 1220 x 2440 x 18MM - DONGWHA",4080.00,BUNDLE
STM00604,"MDF PLAIN 1220 x 2440 x 15MM - RAYONG",3280.00,BUNDLE
STM00603,"MDF PLAIN 1220 x 2440 x 12MM - RAYONG",2620.00,BUNDLE
STM00580,"MDF PLAIN 1220 x 2440 x 12MM - DONGWHA",2770.00,BUNDLE
STM00584,"MDF MOISTURE RESISTANT 1220 x 2440 x 9MM - DONGWHA",2770.00,BUNDLE
STM00583,"MDF MOISTURE RESISTANT 1220 x 2440 x 6MM - DONGWHA",2040.00,BUNDLE
STM00586,"MDF MOISTURE RESISTANT 1220 x 2440 x 18MM - DONGWHA",3140.00,BUNDLE
STM00585,"MDF MOISTURE RESISTANT 1220 x 2440 x 12MM - DONGWHA",3490.00,BUNDLE
STM00596,"MDF MLM 18MM O/S WHITE - DONGWHA",4730.00,BUNDLE
STM00595,"MDF MLM 18MM B/S WHITE - DONGWHA",4950.00,BUNDLE
STM00598,"MDF MLM 18MM B/S PEARL WHITE - MALAYSIA",3240.00,BUNDLE
STM00597,"MDF MLM 18MM B/S MATT WHITE - MALAYSIA",3630.00,BUNDLE
STM00599,"MDF MLM 18MM B/S COLOUR",4910.00,BUNDLE
STM00594,"MDF MLM 12MM O/S WHITE - DONGWHA",3930.00,BUNDLE
STM00593,"MDF MLM 12MM B/S WHITE - DONGWHA",4220.00,BUNDLE
STM00588,"MDF FIRE RESISTANT 1220 x 2440 x 9MM - DONGWHA",3360.00,BUNDLE
STM00587,"MDF FIRE RESISTANT 1220 x 2440 x 6MM - DONGWHA",4370.00,BUNDLE
STM00590,"MDF FIRE RESISTANT 1220 x 2440 x 18MM - DONGWHA",5500.00,BUNDLE
STM00589,"MDF FIRE RESISTANT 1220 x 2440 x 12MM - DONGWHA",3820.00,BUNDLE
STM00592,"MDF 6MM O/S WHITE PAPER OVERLAY - DONGWHA",2260.00,BUNDLE
STM00608,"MDF 6'X12'X18MM - PANEL PLUS",5500.00,BUNDLE
STM00607,"MDF 6'X12'X12MM - PANEL PLUS",3820.00,BUNDLE
STM00591,"MDF 3MM O/S WHITE PAPER OVERLAY - DONGWHA",1240.00,BUNDLE
STM01733,"MASONRY LINE 100M X 1MM TOPEX",84.25,DOZEN
STM01734,"MASONRY LINE 100 M TOPEX",4.94,ROLL
STM01703,"MASONRY HAMMER 600G, TYPE B, HARDENED TUBULAR HDL, BLACK/YELLOW GRIP TOPEX ",24.75,PCS
STM00550,"Mason Trowel 8''",58.50,DOZEN
STM00549,"Mason Trowel 6''",46.75,DOZEN
STM00548,"Mason Trowel 4''",41.50,DOZEN
STM00013,"MARKER RED",5.25,PKT
STM00014,"MARKER BLUE",5.25,PKT
STM00015,"MARKER BLACK",5.25,PKT
STM00577,"MARINE PLYWOOD W-STAR 1220 x 2440 x 18MM",3760.00,BUNDLE
STM00578,"MARINE PLYWOOD ESSARPLEX 1220 x 2440 x 18MM",3790.00,BUNDLE
STM00576,"MARINE PLYWOOD ESSARPLEX 1220 x 2440 x 12MM",3790.00,BUNDLE
STM01306,"MAKITA18V LITHIUM-ION CORDLESS CLEANER, WITH 1x 3Ah BATTERY + 1x FAST CHARGER, DCL180RFW",566.00,PCS
STM01361,"MAKITA WALL CHASER, 1400W, 125MM (5""), SJS, WITH MAKPAC, SG1251J",2490.00,PCS
STM01393,"MAKITA VACUUM CLEANER, 1050W, WET & DRY, CLASS L, VC3210L x 1",2050.00,PCS
STM01442,"MAKITA TRIMMER, 6 & 8MM, 710W, RT0700C",561.00,PCS
STM01446,"MAKITA SLIDE COMPOUND SAW, 255MM (10""), 1430W WITH LASER, LS1018L",2210.00,PCS
STM01250,"MAKITA SCROLL SAW, 50MM, 50W, SJ401",1035.00,PCS
STM01293,"MAKITA ROTARY HAMMER, 710W, 20MM, SDS PLUS SHANK, HR2020",668.00,PCS
STM01292,"MAKITA ROTARY HAMMER, 470W, 18MM, SDS PLUS SHANK, HR1841FJ",658.00,PCS
STM01302,"MAKITA ROTARY HAMMER, 1510W, 52MM, SDS MAX SHANK, AVT, HR5212C",4300.00,PCS
STM01301,"MAKITA ROTARY HAMMER, 1350W, 45MM, SDS MAX SHANK, HR4501C",3830.00,PCS
STM01300,"MAKITA ROTARY HAMMER, 1100W, 40MM, SDS MAX SHANK, AVT, HR4013C",2690.00,PCS
STM01360,"MAKITA RECIPRO SAW, ORBIT, 1510W, JR3070CT",1035.00,PCS
STM01440,"MAKITA RANDOM ORBIT SANDER, 125MM(5""), 300W, BO5041",597.00,PCS
STM01284,"MAKITA POWER SCRAPER, 550W, SDS PLUS SHANK, HK1820",2200.00,PCS
STM01441,"MAKITA POWER PLANER, 82MM (3-1/4""), 850W, KP0810K",1200.00,PCS
STM01437,"MAKITA POWER PLANER, 110MM(4-3/8""), 840W, 1911B",1105.00,PCS
STM01438,"MAKITA POLISHER, 180MM(7""), 1200W, 9237C",1185.00,PCS
STM01414,"MAKITA PETROL TELESCOPIC POLE SAW, 25CC, 4 STROKE, 2720-3920MM, 250MM(10"") BLADE, EY2650H25H",3710.00,PCS
STM01422,"MAKITA PETROL STRING CUTTER, 25CC, 2 STROKE, LOOP HANDLE, RST250",1250.00,PCS
STM01436,"MAKITA PETROL POWER CUTTER, 81CC, 405MM (16""), 2 STROKE, EK8100WS",6040.00,PCS
STM01435,"MAKITA PETROL POWER CUTTER, 76CC, 355MM (14""), 4 STROKE, EK7651H",6830.00,PCS
STM01434,"MAKITA PETROL POWER CUTTER, 76CC, 305MM (12""), 4 STROKE, EK7650H x 1",6120.00,PCS
STM01433,"MAKITA PETROL POWER CUTTER, 73CC, 350MM (14""), 2 STROKE, EK7301WS",5750.00,PCS
STM01432,"MAKITA PETROL POWER CUTTER, 61CC, 305MM (12""), 2 STROKE, EK6100",5580.00,PCS
STM01428,"MAKITA PETROL POWER CUTTER COMBO, INCLUDES 1x EK8100WS +1x DGA452Z + 1x BL1850B + 1x CHARGER, DK0068WST",5800.00,PCS
STM01411,"MAKITA PETROL POLE HEDGE TRIMMER, 25CC, 4STROKE, 490MM BLADE, LOOP HANDLE, EN4950H",2310.00,PCS
STM01413,"MAKITA PETROL MULTI FUNCTION POWER HEAD, 25CC, 4 STROKE, LOOP HANDLE, E x 2650LH",1725.00,PCS
STM01419,"MAKITA PETROL MIST BLOWER 76CC, 4 STROKE, BACK PACK, PM7650H",3140.00,PCS
STM01418,"MAKITA PETROL LAWNMOWER, 510MM, 163CC, B&S OHV ENGINE, SELF PROPELLED TYPE, PLM5113N2",3740.00,PCS
STM01417,"MAKITA PETROL LAWNMOWER, 460MM, 163CC, B&S OHV ENGINE, SELF PROPELLED TYPE, PLM4621N2",2740.00,PCS
STM01416,"MAKITA PETROL LAWNMOWER, 460MM, 163CC, B&S OHV ENGINE, PUSH TYPE, PLM4620N2",2270.00,PCS
STM01415,"MAKITA PETROL LAWNMOWER, 410MM, 140CC, B&S OHV ENGINE, PUSH TYPE, PLM4120N",1950.00,PCS
STM01404,"MAKITA PETROL HEDGE TRIMMER, 25CC, 750MM, SINGLE SIDE, 2 STROKE, EH7500S",2440.00,PCS
STM01405,"MAKITA PETROL HEDGE TRIMMER, 25CC, 750MM, DOUBLE SIDE, 2 STROKE, EH7500W",2620.00,PCS
STM01403,"MAKITA PETROL HEDGE TRIMMER, 25CC, 600MM, DOUBLE SIDE, 2 STROKE, EH6000W",2490.00,PCS
STM01431,"MAKITA PETROL GENERATOR, 6.0/5.5kVA, 190CC, 25L, SINGLE PHASE, INCLUDE TYRE AND AUTO IGNITION WITHOUT BATTERY, EG6050A",4620.00,PCS
STM01430,"MAKITA PETROL GENERATOR, 2.8/2.6kVA, 190CC, 15L, SINGLE PHASE, EG2850A",2840.00,PCS
STM01402,"MAKITA PETROL EDGE CUTTER, 25CC, 4 STROKE, EE2650H",1805.00,PCS
STM01398,"MAKITA PETROL CHAINSAW, 79CC, 700MM(28""), 2 STROKE, DCS7901",5610.00,PCS
STM01397,"MAKITA PETROL CHAINSAW, 73CC, 600MM(24""), 2 STROKE, DCS7301",5220.00,PCS
STM01396,"MAKITA PETROL CHAINSAW, 64CC, 500MM(20""), 2 STROKE, DCS6401",4240.00,PCS
STM01395,"MAKITA PETROL CHAINSAW, 46CC, 450MM(18""), 2 STROKE, DCS460",3290.00,PCS
STM01399,"MAKITA PETROL CHAINSAW, 35CC, 400MM(16""), 2 STROKE, EA3502S40B",1550.00,PCS
STM01421,"MAKITA PETROL BUSH CUTTER, 41CC, 2 STROKE, BIKE HANDLE, RBC411",2700.00,PCS
STM01410,"MAKITA PETROL BUSH CUTTER, 25CC, 4 STROKE, BIKE HANDLE, EM2650UH",2160.00,PCS
STM01420,"MAKITA PETROL BUSH CUTTER, 25CC, 2 STROKE, BIKE HANDLE, RBC2500",1720.00,PCS
STM01409,"MAKITA PETROL BUSH CUTTER, 25CC, 2 STROKE, BIKE HANDLE, EM2500U",1050.00,PCS
STM01412,"MAKITA PETROL BACK PACK SPRAYER, 25CC, 4 STROKE, 20L, 4 MODE PRESSURE, EVH2000S",2790.00,PCS
STM01401,"MAKITA PETROL BACK PACK AIR BLOWER, 76CC, 4 STROKE, EB7660TH",3160.00,PCS
STM01400,"MAKITA PETROL BACK PACK AIR BLOWER, 53CC, 4 STROKE, EB5300TH",1715.00,PCS
STM01394,"MAKITA PETROL AIR BLOWER, 25CC, 4 STROKE, HANDY, BH x 2500",1270.00,PCS
STM01427,"MAKITA MULTI TOOL, 320W, TM3010CK",687.00,SET
STM01369,"MAKITA MIXER, 850W, UT2204",1215.00,PCS
STM01327,"MAKITA LXT LITHIUM-ION CORDLESS LEANER COMBO KIT, INCLUDE 1x DVC260Z + 1x DCL181FZ + 3x 5Ah BATTERY + 1x CHARGER, DL x 2248PT1",3240.00,SET
STM01389,"MAKITA LASER DISTANCE MEASURE, 0.05-80M, LD080PI",878.00,PCS
STM01388,"MAKITA LASER DISTANCE MEASURE, 0.05-50M, LD050P",551.00,PCS
STM01387,"MAKITA LASER DISTANCE MEASURE, 0.05-30M, LD030P",332.00,PCS
STM01445,"MAKITA JIG SAW, 720W, VARIABLE SPEED, ORBITAL, 4350CT",990.00,PCS
STM01444,"MAKITA JIG SAW, 450W, VARIABLE SPEED, ORBITAL, 4329",385.00,PCS
STM01443,"MAKITA JIG SAW, 450W, 4326",317.00,PCS
STM01372,"MAKITA IMPACT WRENCH, 25.4MM (1""), 1000N.m, 1200W WITH CASE, TW1000",3730.00,PCS
STM01371,"MAKITA IMPACT WRENCH, 12.7MM (1/2""), 350N.m, 400W WITH CASE, TW0350",1320.00,PCS
STM01364,"MAKITA IMPACT DRILL, 16MM, 680W, WITH CARRY CASE, HP1640K",400.00,PCS
STM01367,"MAKITA IMPACT DRILL, 13MM, 430W, WITH CARRY CASE, NHP1300S",829.00,PCS
STM01363,"MAKITA IMPACT DRILL, 12MM, 400W, HP1230",361.00,PCS
STM01386,"MAKITA HEAT GUN, 1600W, 350",273.00,PCS
STM01429,"MAKITA G-SERIES LITHIUM-ION DRILL AND JIGSAW COMBO INCLUDES 1x JV183D + 1x HP457 + 1x DC18WA + 2x BL1815G, DK18113 x 1",951.00,SET
STM01439,"MAKITA FINISHING SANDER, 180W, BO3700",297.00,PCS
STM01408,"MAKITA ELECTRIC LAWNMOWER, 410MM, 1600W, PUSH TYPE, ELM4110",1230.00,PCS
STM01407,"MAKITA ELECTRIC LAWNMOWER, 370MM, 1300W, PUSH TYPE, ELM3711",658.00,PCS
STM01406,"MAKITA ELECTRIC LAWNMOWER, 330MM, 1100W, PUSH TYPE, ELM3311",527.00,PCS
STM01426,"MAKITA ELECTRIC HEDGE TRIMMER, 650MM, 550W, UH6570",960.00,PCS
STM01425,"MAKITA ELECTRIC HEDGE TRIMMER, 520MM, 400W, UH5261",570.00,PCS
STM01424,"MAKITA ELECTRIC CHAINSAW, 450MM (18""), 1800W, UC4551A",1175.00,PCS
STM01423,"MAKITA ELECTRIC CHAINSAW, 400MM (16""), 1800W, UC4041A",687.00,PCS
STM01291,"MAKITA ELECTRIC BREAKER, 2000W, 32KG, 28.6MM HEX SHANK, HM1812",8150.00,PCS
STM01370,"MAKITA DRYWALL SCREW DRIVER, 570W, FS2300",580.00,PCS
STM01362,"MAKITA DRILL, 13MM, 510W, DP4700",873.00,PCS
STM01368,"MAKITA DRILL PRESS, 13MM, 250W, TB131",1100.00,PCS
STM01384,"MAKITA DIE GRINDER, 3,6MM, 400W, GD0600",419.00,PCS
STM01385,"MAKITA DIE GRINDER, 3,6,8MM, 750W, GD0800C",1175.00,PCS
STM01285,"MAKITA DEMOLITION HAMMER, 900W, 5KG, 17MM HEX SHANK, HM0810T",1780.00,PCS
STM01290,"MAKITA DEMOLITION HAMMER, 1510W, 17KG, 30MM HEX SHANK, HM1317C",4740.00,PCS
STM01288,"MAKITA DEMOLITION HAMMER, 1510W, 11KG, SDS MAX SHANK, HM1213C",3850.00,PCS
STM01289,"MAKITA DEMOLITION HAMMER, 1500W, 16KG, 30MM HEX SHANK, HM1304",3940.00,PCS
STM01287,"MAKITA DEMOLITION HAMMER, 1130W, 9KG, 21MM HEX SHANK, HM1201",2580.00,PCS
STM01286,"MAKITA DEMOLITION HAMMER, 1100W, 6KG, SDS MAX SHANK, HM0871C",2780.00,PCS
STM01447,"MAKITA COMPOUD SAW, 255MM(10""), 1650W, LS1040",1435.00,PCS
STM01299,"MAKITA COMBINATION HAMMER, 850W, 35MM, SDS MAX SHANK, AVT, HR3541FC",3470.00,PCS
STM01298,"MAKITA COMBINATION HAMMER, 850W, 32MM, SDS PLUS SHANK, AVT, HR3210C",3180.00,PCS
STM01297,"MAKITA COMBINATION HAMMER, 800W, 28MM, SDS PLUS SHANK, HR2810",1265.00,PCS
STM01296,"MAKITA COMBINATION HAMMER, 800W, 26MM, SDS PLUS SHANK, SELF DUST COLLECTION, AVT, HR2661",1295.00,PCS
STM01295,"MAKITA COMBINATION HAMMER, 800W, 26MM, SDS PLUS SHANK, QUICK CHANGE DRILL CHUCK, HR2630T",1100.00,PCS
STM01294,"MAKITA COMBINATION HAMMER, 800W, 26MM, SDS PLUS SHANK, HR2630",824.00,PCS
STM01249,"MAKITA CIRCULAR SAW, 235MM (9-1/4""), 2000W, N5900B",800.00,PCS
STM01383,"MAKITA BENCH GRINDER, 205MM(8""), 550W, GB801",804.00,PCS
STM01382,"MAKITA BENCH GRINDER, 150MM(6""), 250W, GB602",468.00,PCS
STM01381,"MAKITA ANGLE GRINDER, 230MM (9""), 2200W, SLIDE SWITCH, GA9020",551.00,PCS
STM01380,"MAKITA ANGLE GRINDER, 180MM (7""), 2200W, SLIDE SWITCH, GA7020",551.00,PCS
STM01379,"MAKITA ANGLE GRINDER, 150MM (6""), 1050W, SLIDE SWITCH, GA6010",473.00,PCS
STM01378,"MAKITA ANGLE GRINDER, 125MM (5""), 840W, SLIDE SWITCH, 9558HNG",346.00,PCS
STM01375,"MAKITA ANGLE GRINDER, 125MM (5""), 710W, SLIDE SWITCH, 9555HNG",322.00,PCS
STM01377,"MAKITA ANGLE GRINDER, 115MM (4-1/2""), 840W, SLIDE SWITCH, 9557HNG",336.00,SET
STM01374,"MAKITA ANGLE GRINDER, 115MM (4-1/2""), 710W, SLIDE SWITCH, 9554HNG",316.00,PCS
STM01376,"MAKITA ANGLE GRINDER, 100MM (4""), 840W, SLIDE SWITCH, 9556HNG",330.00,PCS
STM01373,"MAKITA ANGLE GRINDER, 100MM (4""), 710W, SLIDE SWITCH, 9553HNG",307.00,PCS
STM01391,"MAKITA AIR BLOWER, 600W, UB1102",346.00,PCS
STM01392,"MAKITA AIR BLOWER, 600W WITH VARIABLE SPEED, UB1103",366.00,PCS
STM01390,"MAKITA 4-POINT CROSS LINE LASER LEVEL, UPTO 15M, SK103PZ",1420.00,PCS
STM01311,"MAKITA 3.8V LITHIUM-ION CORDLESS SCREW DRIVER WITH 81PCS BIT SET, DF001DW",234.00,PCS
STM01365,"MAKITA 2 SPEED IMPACT DRILL, 20MM, 720W, WITH CARRY CASE, HP2050",580.00,PCS
STM01366,"MAKITA 2 SPEED IMPACT DRILL, 20MM, 1010W, WITH CARRY CASE, HP2070",736.00,PCS
